common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,fl_reg,wp_catch_precal,wp_int,wp_catch
BLACKFIN TUNA,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111001,6,1,wd,8850030404,2,0,0,2,0,0,948,3.64,0,0,5,01,2,3.64,948,2,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
DOLPHIN,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111001,6,1,wd,8835290101,1,0,0,1,0,0,546,1.22,0,0,5,01,1,1.22,546,1,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
KING MACKEREL,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111001,6,1,wd,8850030501,2,0,0,2,0,0,1387,4.56,0,0,5,01,2,4.56,1387,2,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
LITTLE TUNNY,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111001,6,1,wd,8850030102,4,0,0,4,0,0,1572,3.62,0,0,5,01,4,3.62,1572,4,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
SKIPJACK TUNA,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111001,6,1,wd,8850030101,2,0,0,2,0,0,990,4.22,0,0,5,01,2,4.22,990,2,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111002,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,0,0,0,0,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111003,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,0,0,0,0,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111004,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,0,0,0,0,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
,2017011255wdS:8AM-8PM,2017112551576020170111,2017,12,5,2,1576020170111005,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,0,0,0,0,2017011255wdS:8AM-8PM,,0,4,179.56464995,179.56464995,179.56464995
,2017021255weS:8AM-8PM,2017112551576020170212,2017,12,5,2,1576020170212001,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021255weS:8AM-8PM,,0,4,295.49810249,295.49810249,295.49810249
,2017021255weS:8AM-8PM,2017112551576020170212,2017,12,5,2,1576020170212002,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021255weS:8AM-8PM,,0,4,295.49810249,295.49810249,295.49810249
,2017021255weS:8AM-8PM,2017112551576020170212,2017,12,5,2,1576020170212003,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021255weS:8AM-8PM,,0,4,295.49810249,295.49810249,295.49810249
CREVALLE JACK,2017021265wdS:8AM-8PM,2017112651550820170207,2017,12,5,5,1550820170207001,6,1,wd,8835280303,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265wdS:8AM-8PM,,0,4,115.53279306,115.53279306,115.53279306
GRAY SNAPPER,2017021265wdS:8AM-8PM,2017112651550820170207,2017,12,5,5,1550820170207001,6,1,wd,8835360102,0,9,0,0,0,9,0,0,0,0,6,02,9,0,0,0,2017021265wdS:8AM-8PM,,0,4,115.53279306,115.53279306,115.53279306
LIZARDFISH GENUS,2017021265wdS:8AM-8PM,2017112651550820170207,2017,12,5,5,1550820170207001,6,1,wd,8762020100,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265wdS:8AM-8PM,,0,4,115.53279306,115.53279306,115.53279306
GRAY SNAPPER,2017021265wdS:8AM-8PM,2017112651550820170207,2017,12,5,5,1550820170207002,6,1,wd,8835360102,0,11,0,0,0,11,0,0,0,0,6,02,11,0,0,0,2017021265wdS:8AM-8PM,,0,4,115.53279306,115.53279306,115.53279306
STINGRAY GENUS,2017021265wdS:8AM-8PM,2017112651550820170207,2017,12,5,5,1550820170207002,6,1,wd,8713050100,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265wdS:8AM-8PM,,0,4,115.53279306,115.53279306,115.53279306
TOADFISH GENUS,2017021265wdS:8AM-8PM,2017112651550820170207,2017,12,5,5,1550820170207002,6,1,wd,8783010200,0,2,0,0,0,2,0,0,0,0,6,02,2,0,0,0,2017021265wdS:8AM-8PM,,0,4,115.53279306,115.53279306,115.53279306
HARDHEAD CATFISH,2017021265weS:8AM-8PM,2017112651562720170224,2017,12,5,5,1562720170224001,6,1,we,8777180202,0,2,0,0,0,2,0,0,0,0,6,02,2,0,0,0,2017021265weS:8AM-8PM,,0,4,64.31684545,64.31684545,64.31684545
MUTTON SNAPPER,2017021265weS:8AM-8PM,2017112651562720170224,2017,12,5,5,1562720170224001,6,1,we,8835360103,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265weS:8AM-8PM,,0,4,64.31684545,64.31684545,64.31684545
SHEEPSHEAD,2017021265weS:8AM-8PM,2017112651562720170224,2017,12,5,5,1562720170224001,6,1,we,8835430301,3,0,0,3,0,0,975,2.25,0,0,6,02,3,2.25,975,3,2017021265weS:8AM-8PM,,0,4,64.31684545,64.31684545,64.31684545
SPOTTED SEATROUT,2017021265weS:8AM-8PM,2017112651562720170224,2017,12,5,5,1562720170224001,6,1,we,8835440102,1,0,0,1,0,0,620,2.26,0,0,6,02,1,2.26,620,1,2017021265weS:8AM-8PM,,0,4,64.31684545,64.31684545,64.31684545
HARDHEAD CATFISH,2017021265weS:8AM-8PM,2017112651562720170224,2017,12,5,5,1562720170224002,6,1,we,8777180202,0,3,0,0,0,3,0,0,0,0,6,02,3,0,0,0,2017021265weS:8AM-8PM,,0,4,64.31684545,64.31684545,64.31684545
COMMON SNOOK,2017021265weS:8AM-8PM,2017112651563620170205,2017,12,5,5,1563620170205001,6,1,we,8835010105,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265weS:8AM-8PM,,0,4,97.242460452,97.242460452,97.242460452
CREVALLE JACK,2017021265weS:8AM-8PM,2017112651563620170205,2017,12,5,5,1563620170205001,6,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265weS:8AM-8PM,,0,4,97.242460452,97.242460452,97.242460452
CHECKERED PUFFER,2017021265weS:8AM-8PM,2017112651563620170205,2017,12,5,5,1563620170205002,6,1,we,8861010202,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265weS:8AM-8PM,,0,4,97.242460452,97.242460452,97.242460452
CREVALLE JACK,2017021265weS:8AM-8PM,2017112651563620170205,2017,12,5,5,1563620170205002,6,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265weS:8AM-8PM,,0,4,97.242460452,97.242460452,97.242460452
GRAY SNAPPER,2017021265weS:8AM-8PM,2017112651563620170205,2017,12,5,5,1563620170205002,6,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,6,02,2,0,0,0,2017021265weS:8AM-8PM,,0,4,97.242460452,97.242460452,97.242460452
CREVALLE JACK,2017021265weS:8AM-8PM,2017112651563620170205,2017,12,5,5,1563620170205003,6,1,we,8835280303,0,2,0,0,0,2,0,0,0,0,6,02,2,0,0,0,2017021265weS:8AM-8PM,,0,4,97.242460452,97.242460452,97.242460452
LADYFISH,2017021265weS:8AM-8PM,2017112651563620170205,2017,12,5,5,1563620170205003,6,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265weS:8AM-8PM,,0,4,97.242460452,97.242460452,97.242460452
COMMON SNOOK,2017021265wdS:8AM-8PM,2017112651575520170208,2017,12,5,5,1575520170208005,6,1,wd,8835010105,0,4,0,0,0,4,0,0,0,0,6,02,4,0,0,0,2017021265wdS:8AM-8PM,,0,4,99.658541091,99.658541091,99.658541091
COMMON SNOOK,2017021265wdS:8AM-8PM,2017112651575520170208,2017,12,5,5,1575520170208006,6,1,wd,8835010105,0,2,0,0,0,2,0,0,0,0,6,02,2,0,0,0,2017021265wdS:8AM-8PM,,0,4,99.658541091,99.658541091,99.658541091
COMMON SNOOK,2017021265wdS:8AM-8PM,2017112651575520170208,2017,12,5,5,1575520170208007,6,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265wdS:8AM-8PM,,0,4,99.658541091,99.658541091,99.658541091
RED DRUM,2017021265wdS:8AM-8PM,2017112651575520170208,2017,12,5,5,1575520170208007,6,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265wdS:8AM-8PM,,0,4,99.658541091,99.658541091,99.658541091
COMMON SNOOK,2017021265wdS:8AM-8PM,2017112651575520170208,2017,12,5,5,1575520170208008,6,1,wd,8835010105,0,3,0,0,0,3,0,0,0,0,6,02,3,0,0,0,2017021265wdS:8AM-8PM,,0,4,99.658541091,99.658541091,99.658541091
SPANISH MACKEREL,2017021265weS:8AM-8PM,2017112651575520170224,2017,12,5,5,1575520170224001,6,1,we,8850030502,3.2,0,0,4,0,0,1356,1.888,0,0,6,02,3.2,1.888,1356,3.2,2017021265weS:8AM-8PM,,0,4,341.91788819,341.91788819,341.91788819
,2017021265weS:8AM-8PM,2017112651575520170224,2017,12,5,5,1575520170224002,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,0,0,0,0,2017021265weS:8AM-8PM,,0,4,341.91788819,341.91788819,341.91788819
,2017021265weS:8AM-8PM,2017112651575520170224,2017,12,5,5,1575520170224003,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,0,0,0,0,2017021265weS:8AM-8PM,,0,4,341.91788819,341.91788819,341.91788819
SPANISH MACKEREL,2017021265weS:8AM-8PM,2017112651575520170224,2017,12,5,5,1575520170224004,6,1,we,8850030502,0,1,0,0,0,1,0,0,0,0,6,02,1,0,0,0,2017021265weS:8AM-8PM,,0,4,341.91788819,341.91788819,341.91788819
,2017011277weS:8AM-8PM,2017112771515620170115,2017,12,7,1,1515620170115010,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,01,0,0,0,0,2017011277weS:8AM-8PM,,0,8,956.86041685,1304.3560764,1304.3560764
,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225001,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,02,0,0,0,0,2017021277weS:8AM-8PM,,0,8,1201.4356915,1637.7518779,1637.7518779
OYSTER TOADFISH,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225002,6,1,we,8783010201,0,1,0,0,0,1,0,0,0,0,7,02,1,0,0,0,2017021277weS:8AM-8PM,,0,8,1201.4356915,1637.7518779,1654.4173454
,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225003,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,02,0,0,0,0,2017021277weS:8AM-8PM,,0,8,1201.4356915,1637.7518779,1637.7518779
BLACK SEA BASS,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225012,6,1,we,8835020301,0,5,0,0,0,5,0,0,0,0,7,02,5,0,0,0,2017021277weS:8AM-8PM,,0,8,1939.2299902,2643.4852741,2670.3849031
KINGFISH GENUS,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225012,6,1,we,8835440600,0,2,0,0,0,2,0,0,0,0,7,02,2,0,0,0,2017021277weS:8AM-8PM,,0,8,1939.2299902,2643.4852741,2670.3849031
RED DRUM,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225012,6,1,we,8835440901,0,4,0,0,0,4,0,0,0,0,7,02,4,0,0,0,2017021277weS:8AM-8PM,,0,8,1939.2299902,2643.4852741,2667.7455544
SPOTTED SEATROUT,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225012,6,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,02,1,0,0,0,2017021277weS:8AM-8PM,,0,8,1939.2299902,2643.4852741,2670.3849031
BLACK SEA BASS,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225013,6,1,we,8835020301,0,5,0,0,0,5,0,0,0,0,7,02,5,0,0,0,2017021277weS:8AM-8PM,,0,8,1939.2299902,2643.4852741,2670.3849031
KINGFISH GENUS,2017021277weS:8AM-8PM,2017112771515620170225,2017,12,7,1,1515620170225013,6,1,we,8835440600,0,1,0,0,0,1,0,0,0,0,7,02,1,0,0,0,2017021277weS:8AM-8PM,,0,8,1939.2299902,2643.4852741,2670.3849031
BLACK DRUM,2017021277wdS:8AM-8PM,2017112771515620170228,2017,12,7,1,1515620170228008,6,1,wd,8835440801,0,4,0,0,0,4,0,0,0,0,7,02,4,0,0,0,2017021277wdS:8AM-8PM,,0,8,73.421872432,100.08593078,101.10438715
RED DRUM,2017021277wdS:8AM-8PM,2017112771515620170228,2017,12,7,1,1515620170228008,6,1,wd,8835440901,0,6,0,0,0,6,0,0,0,0,7,02,6,0,0,0,2017021277wdS:8AM-8PM,,0,8,73.421872432,100.08593078,101.00445783
,2017021277wdS:8AM-8PM,2017112771515620170228,2017,12,7,1,1515620170228009,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,02,0,0,0,0,2017021277wdS:8AM-8PM,,0,8,135.61020639,184.85872507,184.85872507
,2017021257weS:8AM-8PM,2017112571534720170205,2017,12,7,1,1534720170205001,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257weS:8AM-8PM,,0,8,2450.0731564,3339.8474354,3339.8474354
GRAYSBY,2017021257weS:8AM-8PM,2017112571534720170205,2017,12,7,1,1534720170205002,6,1,we,8835021801,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257weS:8AM-8PM,,0,8,2450.0731564,3339.8474354,3368.6471035
KING MACKEREL,2017021257weS:8AM-8PM,2017112571534720170205,2017,12,7,1,1534720170205002,6,1,we,8850030501,1.0175452382,0,0,1,0,0,600.35169054,1.4634918785,0,0,5,02,1.0175452382,1.4657193415,600.35169054,1.0175452382,2017021257weS:8AM-8PM,,0,8,2450.0731564,3339.8474354,3355.263668
MUTTON SNAPPER,2017021257weS:8AM-8PM,2017112571534720170205,2017,12,7,1,1534720170205002,6,1,we,8835360103,1.0175452382,0,0,1,0,0,447.71990481,1.3219788782,0,0,5,02,1.0175452382,1.3219788782,447.71990481,1.0175452382,2017021257weS:8AM-8PM,,0,8,2450.0731564,3339.8474354,3324.5033809
RED GROUPER,2017021257weS:8AM-8PM,2017112571534720170205,2017,12,7,1,1534720170205002,6,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257weS:8AM-8PM,,0,8,2450.0731564,3339.8474354,3329.6084426
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,829.12653702
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213004,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,829.12653702
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213005,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,829.12653702
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213006,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,829.12653702
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213007,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,829.12653702
SAILFISH,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213008,6,1,wd,8850060101,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,832.75446313
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213009,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,829.12653702
GRAY TRIGGERFISH,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213010,6,1,wd,8860020201,0,4,0,0,0,4,0,0,0,0,5,02,4,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,831.88112691
JOLTHEAD PORGY,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213010,6,1,wd,8835430502,1.0000000269,0,0,1,0,0,298.00000801,0.6400000172,0,0,5,02,1.0000000269,0.6400000172,298.00000801,1.0000000269,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,822.15924879
MUTTON SNAPPER,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213010,6,1,wd,8835360103,1.0000000269,0,0,1,0,0,346.0000093,0.7195482907,0,0,5,02,1.0000000269,0.7195482907,346.0000093,1.0000000269,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,825.31733224
SQUIRRELFISH,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213010,6,1,wd,8810080101,1.0000000269,0,0,1,0,0,290.00000779,0.4800000129,0,0,5,02,1.0000000269,0.4800000129,290.00000779,1.0000000269,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,822.15924879
VERMILION SNAPPER,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213010,6,1,wd,8835360501,4.0000001075,2,0,4,0,2,1120.0000301,1.5400000414,0,0,5,02,6.0000001075,1.5400000414,1120.0000301,4.0000001075,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,822.15924879
WHITE GRUNT,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213010,6,1,wd,8835400102,3.0000000806,1,0,3,0,1,755.00002029,1.1584326488,0,0,5,02,4.0000000806,1.1584326488,755.00002029,3.0000000806,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,832.2886694
GRAY TRIGGERFISH,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213011,6,1,wd,8860020201,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257wdS:8AM-8PM,,0,8,608.23756502,829.12653702,831.88112691
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213012,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,309.54092837,421.9545335,421.9545335
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213013,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,309.54092837,421.9545335,421.9545335
,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213014,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257wdS:8AM-8PM,,0,8,309.54092837,421.9545335,421.9545335
SHEEPSHEAD,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213015,6,1,wd,8835430301,1.0000000269,0,0,1,0,0,425.00001142,2.2576901214,0,0,5,02,1.0000000269,2.2588421657,425.00001142,1.0000000269,2017021257wdS:8AM-8PM,,0,8,309.54092837,421.9545335,426.03670379
LITTLE TUNNY,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213016,6,1,wd,8850030102,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257wdS:8AM-8PM,,0,8,309.54092837,421.9545335,423.75967865
KING MACKEREL,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213017,6,1,wd,8850030501,1.0000000269,0,0,1,0,0,753.00002024,2.9564178861,0,0,5,02,1.0000000269,2.9609176115,753.00002024,1.0000000269,2017021257wdS:8AM-8PM,,0,8,309.54092837,421.9545335,423.90221206
SAND TILEFISH,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213017,6,1,wd,8835220301,1.0000000269,0,0,1,0,0,454.0000122,0.7594023275,0,0,5,02,1.0000000269,0.7594023275,454.0000122,1.0000000269,2017021257wdS:8AM-8PM,,0,8,309.54092837,421.9545335,425.33100917
YELLOWTAIL SNAPPER,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213017,6,1,wd,8835360401,2.0000000538,0,0,2,0,0,489.00001314,0.5600000151,0,0,5,02,2.0000000538,0.5600000151,489.00001314,2.0000000538,2017021257wdS:8AM-8PM,,0,8,309.54092837,421.9545335,418.40877936
BLACKFIN TUNA,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213018,6,1,wd,8850030404,2.036961705,0,0,4,0,0,871.31036932,3.3170957953,0,0,5,02,2.036961705,3.321862307,871.31036932,2.036961705,2017021257wdS:8AM-8PM,,0,8,607.84831827,828.59593051,832.29805285
DOLPHIN,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213018,6,1,wd,8835290101,0.5092404263,0,0,1,0,0,271.42514719,0.6725443478,0,0,5,02,0.5092404263,0.6725443478,271.42514719,0.5092404263,2017021257wdS:8AM-8PM,,0,8,607.84831827,828.59593051,834.89848034
LITTLE TUNNY,2017021257wdS:8AM-8PM,2017112571534720170213,2017,12,7,1,1534720170213018,6,1,wd,8850030102,5.6016446888,2,0,11,0,2,1919.6836348,3.538925489,0,0,5,02,7.6016446888,3.538925489,1919.6836348,5.6016446888,2017021257wdS:8AM-8PM,,0,8,607.84831827,828.59593051,832.14071035
SHEEPSHEAD,2017011257weS:8AM-8PM,2017112571543720170120,2017,12,7,1,1543720170120001,6,1,we,8835430301,0,0,1,0,1,0,0,0,448,1.9609733041,5,01,1,1.9589958079,448,1,2017011257weS:8AM-8PM,,0,8,971.22899145,1323.9427761,1336.7511699
,2017011257weS:8AM-8PM,2017112571543720170120,2017,12,7,1,1543720170120002,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,0,0,0,0,2017011257weS:8AM-8PM,,0,8,971.22899145,1323.9427761,1323.9427761
MUTTON SNAPPER,2017021257weS:8AM-8PM,2017112571543720170212,2017,12,7,1,1543720170212004,6,1,we,8835360103,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257weS:8AM-8PM,,0,8,1482.5487693,2020.9546364,2011.6698895
KING MACKEREL,2017021257weS:8AM-8PM,2017112571543720170212,2017,12,7,1,1543720170212005,6,1,we,8850030501,1.0232708766,0,0,1,0,0,851.36136929,4.4151804591,0,0,5,02,1.0232708766,4.4219004494,851.36136929,1.0232708766,2017021257weS:8AM-8PM,,0,8,1482.5487693,2020.9546364,2030.2830585
RED GROUPER,2017021257weS:8AM-8PM,2017112571543720170212,2017,12,7,1,1543720170212005,6,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257weS:8AM-8PM,,0,8,1482.5487693,2020.9546364,2014.7589821
,2017021257weS:8AM-8PM,2017112571543720170212,2017,12,7,1,1543720170212006,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,0,0,0,0,2017021257weS:8AM-8PM,,0,8,1482.5487693,2020.9546364,2020.9546364
DOLPHIN,2017021257weS:8AM-8PM,2017112571543720170212,2017,12,7,1,1543720170212009,6,1,we,8835290101,0,2,0,0,0,2,0,0,0,0,5,02,2,0,0,0,2017021257weS:8AM-8PM,,0,8,1482.5487693,2020.9546364,2036.3266251
DOLPHIN,2017021257weS:8AM-8PM,2017112571543720170212,2017,12,7,1,1543720170212010,6,1,we,8835290101,0,2,0,0,0,2,0,0,0,0,5,02,2,0,0,0,2017021257weS:8AM-8PM,,0,8,1482.5487693,2020.9546364,2036.3266251
BLUE RUNNER,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8835280306,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1538.5263452
GRAY TRIGGERFISH,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8860020201,5.1384253691,0,0,5,0,0,1651.4899136,3.9111850232,0,0,5,02,5.1384253691,3.8863979639,1651.4899136,5.1384253691,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1554.4287414
GRAYSBY,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8835021801,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1562.6411265
LANE SNAPPER,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8835360112,0,2,0,0,0,2,0,0,0,0,5,02,2,0,0,0,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1565.0468052
LITTLE TUNNY,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8850030102,1.0276850738,0,0,1,0,0,351.46829525,0.6389502576,0,0,5,02,1.0276850738,0.6389502576,351.46829525,1.0276850738,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1555.9095089
SAILORS CHOICE,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8835400117,1.0276850738,0,0,1,0,0,279.53034008,0.431627731,0,0,5,02,1.0276850738,0.431627731,279.53034008,1.0276850738,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1565.0468052
SAND TILEFISH,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8835220301,2.0553701477,0,0,2,0,0,809.81583817,1.0884894749,0,0,5,02,2.0553701477,1.0884894749,809.81583817,2.0553701477,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1561.6789301
SCRAWLED FILEFISH,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8860020104,1.0276850738,0,0,1,0,0,468.62439366,0.3288592236,0,0,5,02,1.0276850738,0.3288592236,468.62439366,1.0276850738,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1565.0468052
VERMILION SNAPPER,2017021257weS:8AM-8PM,2017112571543720170225,2017,12,7,1,1543720170225001,6,1,we,8835360501,0,1,0,0,0,1,0,0,0,0,5,02,1,0,0,0,2017021257weS:8AM-8PM,,0,8,1136.5349232,1549.2815953,1536.2627243
